CODINST,NOMBREINSTITUCION,CODIGOMUNICIPIO,NOMBREMUNICIPIO,DEPARTAMENTO,CALENDARIO,NATURALEZA,JORNADA,EVALUADOS,PROMLECTURACRITICA,PROMMATEMATICA,PROMSOCIALESYCIUDADANAS,PROMCIENCIASNATURALES,PROMINGLES,DESVLECTURACRITICA,DESVMATEMATICA,DESVSOCIALESYCIUDADANAS,DESVCIENCIASNATURALES,DESVINGLES,PERIODO
194381,CENT EDUC SIMON BOLIVAR,23580,PUERTO LIBERTADOR,CORDOBA,A,OFICIAL,MAÑANA,15,"46,4666666666667","40,2666666666667","45,2","44,8666666666667","39,8666666666667","8,59290959094155","7,60137832113048","8,96979056930221","8,4080460331303","5,40986752764489",44
194399,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,MAÑANA,154,"52,6493506493506","46,8961038961039","48,5519480519481","48,7597402597403","49,6493506493506","8,43702737628229","10,4024688064988","10,3115153649435","8,31806852486691","10,7323543991119",49
194407,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,MAÑANA,81,"51,6049382716049","48,0987654320988","49,3950617283951","49,3086419753086","48,4320987654321","7,18101492190637","8,84110419895559","8,64678988461278","7,50773263926707","8,26731254943972",50
194415,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,MAÑANA,139,"52,6115107913669","48,3884892086331","48,9784172661871","49,5035971223022","47,0863309352518","7,55320336243524","8,63218681159328","8,66650024302246","7,68715670916731","8,84773123657222",50
194423,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,NOCTURNA,24,"50,625","47,3333333333333","48,5833333333333","44,875","43,0833333333333","8,63165307357801","10,8854376863399","9,91229656479293","11,3456082290442","6,66539843009284",47
194431,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,FIN DE SEMANA,33,"46,3636363636364","42,3939393939394","43,5454545454545","44,4848484848485","45,2121212121212","7,85341558582228","10,2650480817779","10,2075061507785","7,71006327844174","9,73318285479362",44
194449,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,NOCTURNA,31,"49,0967741935484","46,4838709677419","46,1935483870968","45,7741935483871","44,3548387096774","7,84582623101683","8,02027001931953","8,41593470680752","7,25125128245397","7,50798857705033",47
194456,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,FIN DE SEMANA,34,"48,2647058823529","45,2058823529412","47,0882352941176","47,1176470588235","44,1176470588235","9,09315034760818","11,2513417698559","8,63876971830997","8,7065447548742","8,07076544709117",47
194464,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,NOCTURNA,18,"49,4444444444444","47,2222222222222","46,9444444444444","47,6111111111111","46,5555555555556","10,2968997174319","13,3132201238228","11,9777844471103","10,6336806139122","9,56846672960488",48
194472,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,FIN DE SEMANA,82,"50,0243902439024","47,1829268292683","47,5121951219512","48,3658536585366","45,5243902439024","9,41626594985625","9,23242815295728","10,0679713435132","8,26193442078679","8,75908785171023",48
194506,INST ETNOEDUCATIVA NTRA SRA DE FATIMA,44560,MANAURE,LA GUAJIRA,A,OFICIAL,MAÑANA,11,"40,7272727272727","33,6363636363636","36,5454545454545","39,1818181818182","41,4545454545455","5,72871554697751","6,10365017465332","5,22232967867094","6,0797727230248","5,66327884469123",38
194514,CONC. ESCOLAR DE CANTAGALLAR,47258,EL PIÑON,MAGDALENA,A,OFICIAL,MAÑANA,19,"46,6842105263158","41,1052631578947","41,4736842105263","45,4736842105263","42,6842105263158","10,6094959120955","9,2849623755721","10,0905259253565","7,9956128321351","8,51177375155501",44
194530,INST EDUC SANTA CATALINA DE SIENA,05001,MEDELLIN,ANTIOQUIA,A,OFICIAL,MAÑANA,31,"53,9032258064516","48,741935483871","48,5161290322581","50,0967741935484","50,7741935483871","9,35006181337741","12,9716813146574","8,91392531470446","8,04717274869328","8,47234590661231",50
194548,INSTITUCION EDUCATIVA GUAURE,68464,MOGOTES,SANTANDER,A,OFICIAL,COMPLETA,6,48,"46,6666666666667","49,5","48,1666666666667","37,1666666666667","6,29285308902091","3,82970843102535","2,88097205817759","7,46770826068257","4,53504869507116",47
194555,COLEGIO BILINGÜE COMFAMAR - SEDE PRINCIPAL,76109,BUENAVENTURA,VALLE,A,NO OFICIAL,MAÑANA,4,"54,75","51,25",53,"52,5","63,5","9,21502396451939","7,41057802513857","5,8878405775519","11,0905365064094","4,50924975282289",54
194605,SAN MIGUEL,41132,CAMPOALEGRE,HUILA,A,OFICIAL,COMPLETA,4,"48,75","41,25","45,25","49,5","38,75","5,43905629069357","3,5939764421413","5,56027577253743","2,51661147842358","5,90903263374528",46
194613,GIMN INF GUATIQUIA,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,COMPLETA,23,"60,3913043478261","56,9565217391304","55,4782608695652","57,1739130434783","58,5217391304348","6,52086950723865","6,20467756740147","7,47036305079425","7,3771894987987","8,46849544014537",58
194639,COLEGIO BILINGUE LERNER & KLEIN  - SEDE PRINCIPAL,25799,TENJO,CUNDINAMARCA,A,NO OFICIAL,COMPLETA,11,"66,9090909090909","70,9090909090909","67,0909090909091","66,8181818181818",80,"4,74245812748084","7,48938642953541","5,97418689788904","4,93595344018117","8,31865373723417",69
194647,CENT EDUC LA ESPERANZA,23580,PUERTO LIBERTADOR,CORDOBA,A,NO OFICIAL,TARDE,12,"52,5","49,5833333333333","51,0833333333333","51,25","46,8333333333333","7,40393016027176","11,3334447409854","10,1574722458022","8,67729534736801","5,33995800687154",51
194654,PAREDES DE ORORIA,13473,MORALES,BOLIVAR,A,OFICIAL,MAÑANA,5,"40,2","42,2","37,2","40,8","38,4","3,83405790253616","5,01996015920445","1,78885438199983","6,97853852894716","7,23187389270582",40
194670,INSTITUCION EDUCATIVA CONCEJO SEDE PRIMARIA,05360,ITAGUI,ANTIOQUIA,A,OFICIAL,NOCTURNA,36,"44,5277777777778",41,"40,6388888888889","41,9166666666667","43,25","8,98406879222839","9,85030818952237","9,29562962680475","7,7214913437385","7,29921717916185",42
194688,INSTITUCION EDUCATIVA CONCEJO SEDE PRIMARIA,05360,ITAGUI,ANTIOQUIA,A,OFICIAL,FIN DE SEMANA,52,"47,0384615384615","39,7692307692308","42,4807692307692","41,9615384615385","41,0961538461538","9,50739967431259","9,461201234962","9,07807180143316","9,89941875588532","6,55372851635337",43
194704,I.E. EL LAZO - SEDE PRINCIPAL,23417,LORICA,CORDOBA,A,OFICIAL,MAÑANA,24,"45,5","41,25","43,3333333333333","47,1666666666667","44,5","6,69847484263331","9,70544446040021","8,17028905170471","5,63889186359123","7,87400787401181",44
194712,I.E. VILLA ESTRELLA - SEDE PRINCIPAL,13001,CARTAGENA,BOLIVAR,A,OFICIAL,TARDE,51,"49,1176470588235","44,1176470588235","45,1372549019608","45,6666666666667","43,7058823529412","7,34206254079473","10,0212714938246","7,28840066912663","7,78374374364076","8,05057542700411",46
194738,INSTITUTO NACIONAL PSICOPEDAGOGICO ANDRES BELLO - SEDE PRINCIPAL,25269,FACATATIVA,CUNDINAMARCA,A,NO OFICIAL,FIN DE SEMANA,25,"47,84","45,84","47,76","47,44","42,72","8,62979335403423","9,63794583923359","10,8830142883302","6,64003012041361","6,30158710167526",47
194746,JUNIN,23675,SAN BERNARDO DEL VIENTO,CORDOBA,A,OFICIAL,MAÑANA,18,"44,3888888888889","39,3333333333333","39,3888888888889","42,2222222222222","41,8333333333333","6,14662881192886","8,46445856647248","8,30406625334055","7,55026727657455","5,77265358494382",41
194753,INSTITUCION EDUCATIVA PROVIDENCIA PUERTO TEJADA  - SEDE PRINCIPAL,19573,PUERTO TEJADA,CAUCA,A,NO OFICIAL,FIN DE SEMANA,33,"39,3030303030303","32,1515151515152",34,"33,8484848484848","36,5757575757576","6,00772860824314","6,39394836994918","6,49519052838329","5,05050252525189","4,80904293382726",35
194761,I.E. TORIBIO - SEDE PRINCIPAL,19821,TORIBIO,CAUCA,A,OFICIAL,MAÑANA,64,"46,75","39,828125","42,984375","44,921875","40,546875","8,50210058078086","7,82051572914736","8,20277186503692","7,31665785334104","7,89198847837838",43
194779,INSTITUCION EDUCATIVA DISTRITAL JESUS ESPELETA FAJARDO,47001,SANTA MARTA,MAGDALENA,A,OFICIAL,NOCTURNA,12,"49,4166666666667","41,5833333333333","48,9166666666667","46,9166666666667","44,3333333333333","11,4927513387062","10,4399436896194","9,29768625502978","8,9590820687809","11,4441992716702",47
194787,INST SER INTERNACIONAL,76130,CANDELARIA,VALLE,A,NO OFICIAL,FIN DE SEMANA,4,"43,5",38,"41,75","49,25","40,5","7,59385716659634","6,27162924074226","11,2361025271221","7,58836829188814","8,10349718742881",43
194795,SAN MARCOS,41006,ACEVEDO,HUILA,A,OFICIAL,FIN DE SEMANA,48,"44,625","38,8125","42,0833333333333","43,5625","40,8333333333333","8,42898999527378","8,44923828872014","7,63762615825973","6,52297494458315","6,07868033457337",42
194803,BATEAS,41006,ACEVEDO,HUILA,A,OFICIAL,COMPLETA,8,52,"43,25",44,48,"46,375","6,65475125648692","11,247221879202","9,50187951332337","9,19627253681776","6,52330985225839",47
194811,CEN EDUC SIMON BOLIVAR,47288,FUNDACION,MAGDALENA,A,OFICIAL,TARDE,43,"47,8837209302326","45,1162790697674","42,5348837209302","46,8139534883721",39,"6,23434917489801","8,69923177321281","6,97734032152279","6,96335925347984","5,49891764241794",45
194829,INSTITUCION EDUCATIVA SANTA ROSA DE LIMA,13683,SANTA ROSA,BOLIVAR,A,OFICIAL,TARDE,32,"42,46875","39,40625","39,5","42,71875","40,0625","7,05272482231902","8,51131836571636","7,50053761513993","8,21577701349567","6,28329839413006",41
194845,COLEGIO ANTONIO GALAN - SEDE PRINCIPAL,23555,PLANETA RICA,CORDOBA,A,NO OFICIAL,FIN DE SEMANA,79,"43,8101265822785","37,746835443038","40,253164556962","42,0253164556962","39,2658227848101","7,90987041510615","8,93059901862961","9,03194949344055","6,37498050986323","6,20113484394651",41
194852,INSTITUCION EDUCATIVA SIMÓN BOLIVAR,23466,MONTELIBANO,CORDOBA,A,OFICIAL,MAÑANA,12,"45,9166666666667","43,25","41,0833333333333",43,39,"5,38446136975875","8,45442326402415","5,74390322362975","7,57987766751848","5,08115949544804",43
194860,ESCUELA NUEVA BAJO BLANCO,23500,MOÑITOS,CORDOBA,A,OFICIAL,TARDE,29,"49,2413793103448","43,2068965517241","48,1034482758621","48,5172413793103","41,9655172413793","7,50073887985993","9,9584110549282","7,96126707245868","9,14807040409214","6,51636817461937",47
194878,DINDAL,41016,AIPE,HUILA,A,OFICIAL,COMPLETA,21,"46,4761904761905","45,952380952381","42,6190476190476","45,5238095238095","39,0952380952381","5,69753497241612","9,254599885874","8,55848228645822","7,48744981698741","5,52181819607239",45
194894,LICEO CREATIVO LIBERTAD - SEDE PRINCIPAL,25430,MADRID,CUNDINAMARCA,A,NO OFICIAL,MAÑANA,20,"58,65","51,8","54,65","53,55",56,"7,3361039423274","10,8511459496706","8,41849467729112","7,59137322020338","10,1047148974078",55
194902,MIRAVALLE SAN TROPEL,18860,VALPARAISO,CAQUETA,A,OFICIAL,MAÑANA,3,"58,6666666666667","53,3333333333333",52,"51,6666666666667","48,6666666666667","9,81495457622364","9,07377172587747",19,"8,02080627701064","9,29157324317757",54
194910,I.E.R. INDIGENA JOSE ELIAS SUAREZ,05490,NECOCLI,ANTIOQUIA,A,OFICIAL,MAÑANA,11,"43,1818181818182","38,1818181818182","40,1818181818182","44,4545454545455","40,7272727272727","16,5699618697098","7,85898443589478","7,38672027111061","7,18837445273459","4,94147567212283",41
194928,COLEGIO HEISENBERG - SEDE PRINCIPAL,25320,GUADUAS,CUNDINAMARCA,A,NO OFICIAL,FIN DE SEMANA,14,"50,6428571428571","44,8571428571429",48,"46,9285714285714","44,7857142857143","8,27049568654134","9,69422621863251","10,2281662391352","7,7901741435486","8,12572904590551",47
194944,COLEGIO HEISENBERG - SEDE PRINCIPAL,25843,UBATE,CUNDINAMARCA,A,NO OFICIAL,FIN DE SEMANA,10,"49,1","48,9","44,7","46,7",40,"10,0714116852273","9,78036581910695","9,51081256021564","8,06983408889069","6,32455532033676",47
194951,COL COOPTEBOY,15001,TUNJA,BOYACA,A,NO OFICIAL,COMPLETA,20,"55,4","53,1","52,95","54,35","57,25","7,92995652739129","11,5935553785622","12,6261007857783","9,65333321217408","6,24815762318866",54
194969,SAN JOSE NO 1 - SEDE PRINCIPAL,13430,MAGANGUE,BOLIVAR,A,OFICIAL,FIN DE SEMANA,56,"42,6071428571429","35,7142857142857","38,3928571428571","38,8571428571429","39,4107142857143","6,81089654071413","7,7264934672011","8,10539342644159","6,95813081334236","5,50298030232639",39
194977,MERCEDES ABREGO,76520,PALMIRA,VALLE,A,OFICIAL,MAÑANA,40,"59,225","58,075","54,975","57,425","55,35","9,46650640889994","10,735485132291","10,2344002617617","10,5073539570858","10,4600583417503",57
194985,COL. CALLEJA REAL,20001,VALLEDUPAR,CESAR,A,NO OFICIAL,COMPLETA,38,"57,4736842105263","53,6842105263158","55,6842105263158","53,8947368421053",58,"9,05161428668274","10,0649385093861","8,00035561087298","8,84029311512399","10,3532211986989",55
194993,VILLA CLARA,23675,SAN BERNARDO DEL VIENTO,CORDOBA,A,OFICIAL,MAÑANA,21,"50,7142857142857","47,1904761904762","47,3333333333333","51,0952380952381","43,2380952380952","6,67190270569691","8,40606357113154","7,2823988721666","7,31371835597162","6,60230839861909",49
195008,EL CHIQUI,23675,SAN BERNARDO DEL VIENTO,CORDOBA,A,OFICIAL,MAÑANA,16,"45,5","42,6875","41,125","44,4375","42,75","6,30343821523883","10,0446917988226","7,94040301244213","5,0723925978444","6,58786763680024",43
195016,I.E. DIEGO MAYA SALAZAR - SEDE PRINCIPAL,66001,PEREIRA,RISARALDA,A,OFICIAL,COMPLETA,89,"55,3595505617978","52,9213483146067","53,123595505618","53,8988764044944","50,8539325842697","7,07146505170803","8,41835753671312","8,99219386811682","7,20959736585424","8,29094599520486",54
195032,SAN FRANCISCO DE ASIS,23675,SAN BERNARDO DEL VIENTO,CORDOBA,A,OFICIAL,NOCTURNA,40,"39,675","36,525","36,8","37,825","39,125","6,32612612859337","7,22881520242213","5,14008879500275","4,92449398676057","5,76989312437125",38
195040,COL BRITANICO SEDE KENNEDY,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,MAÑANA,89,"52,5842696629213","46,7078651685393","47,5393258426966","48,2921348314607","47,8426966292135","8,47028091833715","9,22595430785915","9,37120369169598","7,28198625374943","8,90722239687406",49
195057,COL BRITANICO SEDE TUNJUELITO,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,MAÑANA,86,"49,0116279069767","45,3023255813953","46,3953488372093","47,1511627906977","48,5697674418605","8,96594102675297","9,39094653807511","9,62261927136198","8,64259961144653","9,89657183386891",47
195073,COLEGIO UNILATINA - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,MAÑANA,68,"53,0882352941176","48,6029411764706","51,2647058823529","49,8235294117647","49,9411764705882","8,72590121782348","10,7483281669545","10,2689470271558","8,62820985302158","10,3835149958906",51
195081,COLEGIO JUAN CAMILO,76001,CALI,VALLE,A,NO OFICIAL,MAÑANA,15,50,"43,5333333333333","42,0666666666667","46,6666666666667","43,6","7,99106644054114","8,67563638395862","7,29448584956636","6,43280284020522","6,96727042268758",45
195107,ESC URB MIX CENTRAL DE VARONES PTO ASIS,86568,PUERTO ASIS,PUTUMAYO,A,OFICIAL,FIN DE SEMANA,42,"45,2380952380952","39,2380952380952","43,5","43,6428571428571","41,452380952381","7,18334633552318","9,46832852534592","8,034225568641","7,31794129577181","6,44376189531634",43
195156,INST EDUCATIVA INSTITUTO NACIONAL DE PROMOCION SOCIAL,25875,VILLETA,CUNDINAMARCA,A,OFICIAL,FIN DE SEMANA,15,"47,8666666666667","44,3333333333333","45,3333333333333","45,5333333333333","43,3333333333333","7,63326055278258","8,73961969315327","9,61150104723255","6,01030860470654","7,20780000779579",46
195164,INSTITUCIÓN EDUCATIVA DEPARTAMENTAL DE DESARROLLO RURAL,25281,FOSCA,CUNDINAMARCA,A,OFICIAL,FIN DE SEMANA,8,"39,5","37,625","40,125","38,25","38,125","8,36660026534076","11,1218896133449","7,66135944669277","6,36396103067893","6,95778084490409",39
195180,I.E. LA RISALDA - SEDE PRINCIPAL,73168,CHAPARRAL,TOLIMA,A,OFICIAL,FIN DE SEMANA,10,"41,7","32,3","39,6","44,6","37,1","6,51579278028051","6,75030863491934","10,4264620610786","6,81827609362432","6,43687294680681",39
195198,VISTAHERMOSA,73168,CHAPARRAL,TOLIMA,A,OFICIAL,MAÑANA,15,"49,7333333333333","41,5333333333333","43,5333333333333","46,2666666666667","43,0666666666667","5,37808604652338","8,19291215159845","7,41491418567689","6,11165942706078","5,49631911460059",45
195222,C.E. QUERIDOS AMIGOS - SEDE PRINCIPAL,13836,TURBACO,BOLIVAR,A,NO OFICIAL,MAÑANA,32,"54,1875",49,"48,1875","49,03125","48,5","6,97663150071538","7,3044396574739","10,2719081369624","6,98147029065904","8,7988269012812",50
195230,SE PATIO BONITO - SEDE PRINCIPAL,66383,LA CELIA,RISARALDA,A,OFICIAL,FIN DE SEMANA,10,"48,9","42,5","48,3","47,5","43,4","7,50481327031008","6,58702428178983","8,21989456542276","7,67752853752068","7,38165895235542",47
195248,INSTITUCION EDUCATIVA  PALMIRA,68689,SAN VICENTE DE CHUCURI,SANTANDER,A,OFICIAL,FIN DE SEMANA,13,"44,3076923076923","39,2307692307692","43,1538461538462","45,4615384615385","38,6153846153846","6,79932123309152","7,35021367210784","10,22126992963","8,71412057730999","4,99230176602706",43
195255,INSTITUCION EDUCATIVA RURAL LA PE¥ATA,70001,SINCELEJO,SUCRE,A,OFICIAL,MAÑANA,23,"48,3913043478261","44,695652173913","43,7826086956522","46,5652173913043","41,8260869565217","7,28472330812155","10,5590752978774","7,48305067675143","9,61450649684453","7,52965153070931",46
195263,I. E. CONCEJO MUNICIPAL,05380,LA ESTRELLA,ANTIOQUIA,A,OFICIAL,NOCTURNA,15,"44,7333333333333","35,6","38,6","40,1333333333333","37,4","6,62750401914699","9,34115318668647","10,6018866245589","6,16286884340016","6,15049359227139",40
195271,I.E. CUSTODIO GARCIA ROVIRA - SEDE PRINCIPAL,94001,INIRIDA,GUAINIA,A,OFICIAL,FIN DE SEMANA,21,47,"41,5714285714286","43,1428571428571","44,5238095238095","44,3333333333333","7,92464510246358","12,5122796826615","7,38434637788419","6,27390665868602","6,71813466174453",44
195313,CHARGUAYACO,41551,PITALITO,HUILA,A,OFICIAL,COMPLETA,11,"55,9090909090909","49,1818181818182","53,6363636363636","54,2727272727273","54,0909090909091","8,46704842852036","11,5049396505865","10,0426363796836","7,41742420373689","7,38179579038252",53
195321,INSTITUCION EDUCATIVA PEDRO CARREÑO LEMUS - SEDE PRINCIPAL,54206,CONVENCION,NORTE SANTANDER,A,OFICIAL,MAÑANA,27,"44,2962962962963","37,2962962962963","39,7777777777778","41,7037037037037","41,7407407407407","8,33811828437427","7,59967010829982","8,81577839546507","7,22077566052298","5,5718564272228",41
195339,CENT EDUC LUCILA GODOY,23580,PUERTO LIBERTADOR,CORDOBA,A,OFICIAL,TARDE,19,"45,6842105263158","40,8947368421053","42,9473684210526","45,2631578947368","41,5263157894737","6,09236892057002","7,6659038522111","9,59440626505608","8,19106630735352","5,75778141158778",44
195370,INSTITUCION EDUCATIVA DE SANTA ANA,13001,CARTAGENA,BOLIVAR,A,OFICIAL,NOCTURNA,23,"38,2173913043478","30,7826086956522","36,1739130434783","35,3478260869565","39,5652173913043","7,35438349025526","5,16946033528673","6,45017388005966","5,08660179162486","6,8412258800234",35
195388,I.E. LATORRE GÓMEZ - SEDE PRINCIPAL,95025,EL RETORNO,GUAVIARE,A,OFICIAL,FIN DE SEMANA,7,"45,4285714285714","38,1428571428571","41,1428571428571","42,7142857142857",40,"9,36050466689952","4,37525509460387","6,3358391032962","5,93616839704664","4,69041575982343",42
195396,INSTITUCION EDUCATIVA LA ANUNCIACION - SEDE PRINCIPAL,76001,CALI,VALLE,A,OFICIAL,NOCTURNA,15,"44,8","37,2","38,0666666666667",42,"41,4","6,43872214473826","7,84856674813943","8,35349940928665","6,59003576838331","6,35609943282828",41
195404,COLEGIO RETOS - SEDE PRINCIPAL,08001,BARRANQUILLA,ATLANTICO,A,NO OFICIAL,COMPLETA,24,59,"56,5","56,0416666666667","58,5833333333333","61,6666666666667","7,93999233380421","8,08111055648213","8,42604227415203","8,62713951619446","11,697887831149",58
195412,SEDE PRINCIPAL FRANCISCO WALTER,50110,BARRANCA DE UPIA,META,A,OFICIAL,NOCTURNA,14,"42,9285714285714","37,9285714285714","42,6428571428571","43,6428571428571","37,2857142857143","6,31803627859024","6,03151066310264","5,66510428795504","7,12101054688105","5,34111154418933",41
195461,INSTITUCION EDUCATIVA INTEGRAL EL SABER - INEDINSA,08758,SOLEDAD,ATLANTICO,A,NO OFICIAL,TARDE,11,"58,3636363636364","55,9090909090909","50,7272727272727","54,4545454545455","53,8181818181818","5,55468680076073","8,58434092350188","9,47724547630702","7,82768977877428","9,82667982401159",55
195479,COLEGIO SAN LUIS GONZAGA - SEDE PRINCIPAL,25307,GIRARDOT,CUNDINAMARCA,A,NO OFICIAL,FIN DE SEMANA,3,53,"41,3333333333333","49,3333333333333","48,6666666666667",48,"7,93725393319377","11,6761865920913","5,03322295684717","0,577350269189626","7,81024967590665",48
195495,COL TEC INDUSTRIAL SAN FRANCISCO DE ASIS,86568,PUERTO ASIS,PUTUMAYO,A,OFICIAL,FIN DE SEMANA,58,"44,4827586206897","37,9827586206897","42,3275862068966","42,7758620689655","39,9827586206897","6,66028127352503","7,99669093692596","7,34700781923817","6,80568158786305","6,19420039813799",42
